category,songid,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Pop,0OaunKfsxkgBvPv68jBbmm,72,0.8490000000000001,0.619,0,-4.774,0.0695,0.0618,0.0,0.353,0.665,94.762,4
Pop,5J0S5UgpCwlmEagrqgzvoC,22,0.612,0.738,0,-6.648,0.0479,0.192,0.0,0.0779,0.88,81.327,4
Pop,6H2sN5EiVoBDVtj5upmKM4,17,0.475,0.7829999999999999,0,-4.149,0.0431,0.0031,0.0,0.14300000000000002,0.557,99.197,4
Pop,6FRuWHPja7mwNx0kyxfQ61,55,0.589,0.369,2,-9.633,0.0322,0.866,0.00011,0.115,0.303,120.915,4
Pop,6tF92PMv01Ug9Dh8Rmy6nH,85,0.7559999999999999,0.682,9,-6.577000000000001,0.0753,0.00274,9e-06,0.147,0.589,116.008,4
Pop,742YV8T9ZyczCNdrTIAhaw,39,0.846,0.706,9,-3.48,0.031,0.0052,3.9e-05,0.32899999999999996,0.873,115.041,4
Pop,6prqX1SW2MMH8hAOIzKQ3Z,64,0.5489999999999999,0.691,9,-5.077,0.0965,0.152,0.0,0.389,0.574,106.73100000000001,4
Pop,0wyja8xD9cNhDtfuY0dVMP,75,0.474,0.583,4,-7.093,0.0469,0.006509999999999999,0.0,0.128,0.366,148.05100000000002,4
Pop,2gOlrge3YTmYPwsCGgU62K,21,0.633,0.976,8,-5.362,0.0519,0.00281,1.3000000000000001e-05,0.382,0.47100000000000003,142.02700000000002,4
Pop,0WZEBO1GdTUGlnVhGbtmIf,34,0.82,0.584,6,-6.53,0.0463,0.27899999999999997,3e-06,0.0996,0.836,103.009,4
Pop,4AOX3U75YI3lt7mxOYQVw2,0,0.716,0.294,0,-8.412,0.0475,0.753,0.0,0.16699999999999998,0.546,120.33200000000001,4
Pop,5p50Y4YcBSjQYd481iVrzv,39,0.604,0.9159999999999999,10,-5.085,0.222,0.0287,5e-06,0.452,0.503,87.15,4
Pop,1pur8kv69XmZqA3uoMEYnH,44,0.747,0.47700000000000004,4,-6.06,0.198,0.153,1.1e-05,0.878,0.8859999999999999,95.96799999999999,4
Pop,21i3JjSTPryzlVKNBiWjxE,20,0.318,0.841,6,-4.926,0.3,0.7829999999999999,0.0,0.096,0.7290000000000001,165.63400000000001,3
Pop,2vMh4fZ2LatXDlQNzuFHlZ,55,0.7040000000000001,0.568,0,-4.819,0.413,0.424,0.0,0.13,0.44,86.895,1
Pop,6zLdXcmvIxnAXpz9sXFnIE,75,0.612,0.841,9,-3.795,0.0353,0.000907,0.0,0.37,0.502,104.986,4
Pop,1XGmzt0PVuFgQYYnV2It7A,76,0.741,0.742,4,-4.774,0.0395,0.0169,0.0,0.293,0.507,110.01799999999999,4
Pop,4XHQyvbrBsQaaBUW1VvmsL,64,0.851,0.8490000000000001,1,-3.383,0.0828,0.49700000000000005,2e-06,0.11599999999999999,0.8540000000000001,120.014,4
Pop,62CjzgjzGMO0oBKhEs9Sxj,34,0.539,0.685,0,-5.157,0.0461,0.373,0.0,0.0809,0.535,123.955,4
Pop,2Jlx7CGCVi3mRbKcA53YOn,67,0.763,0.5720000000000001,11,-7.312,0.0595,0.493,0.00118,0.106,0.25,151.93,4
Pop,5spfJMqDpBvM0YNgAQGqxD,61,0.652,0.605,8,-7.371,0.0393,0.00481,0.0,0.0605,0.395,126.09100000000001,4
Pop,0iYebKFUSfF72fUu2OW6ZT,73,0.727,0.866,11,-4.288,0.185,0.282,4e-06,0.585,0.67,127.01,4
Pop,6HZ9VeI5IRFCNQLXhpF4bq,66,0.711,0.9059999999999999,8,-2.6710000000000003,0.0284,0.00952,1.6e-05,0.153,0.818,125.916,4
Pop,398yyQgNK4gUDUONBlQOYa,65,0.637,0.504,5,-4.121,0.0798,0.00135,0.000563,0.0688,0.7290000000000001,135.267,3
Pop,7dKwAcCco3sF1l6T4oIufU,46,0.5529999999999999,0.56,6,-5.364,0.158,0.77,0.0,0.158,0.7709999999999999,104.34299999999999,4
Pop,0laYHRpNTS6i8FXdupHkJ4,67,0.8590000000000001,0.6970000000000001,1,-3.79,0.0569,0.0715,0.0,0.0761,0.875,117.008,4
Pop,6l3iEDNEyAm9AM5MSjvLkm,73,0.742,0.522,5,-4.111000000000001,0.152,0.136,0.0,0.0422,0.7509999999999999,180.03900000000002,4
Pop,4agp6oHofabdUedr0B1krj,60,0.413,0.8290000000000001,4,-11.110999999999999,0.529,0.39399999999999996,0.0,0.10800000000000001,0.6829999999999999,191.477,4
Pop,1hGy2eLcmC8eKx7qr1tOqx,74,0.762,0.6609999999999999,1,-6.075,0.0687,0.15,0.0,0.256,0.7659999999999999,130.009,4
Pop,75QIJPPyWS2ZhHOakPGYyy,38,0.648,0.61,6,-9.243,0.106,0.0372,2.4e-05,0.10400000000000001,0.7879999999999999,104.31700000000001,4
Pop,4ycLiPVzE5KamivXrAzGFG,65,0.69,0.8340000000000001,0,-5.79,0.0566,0.129,0.0,0.136,0.745,127.43,4
Pop,6z9VXT3rQMzY6zQaQAts2t,48,0.522,0.503,11,-6.1979999999999995,0.0543,0.718,3e-06,0.0935,0.37200000000000005,132.893,4
Pop,4qSAiNgx4gsvMQd2reMxGq,0,0.737,0.701,0,-7.126,0.0621,0.6629999999999999,7.900000000000001e-05,0.0864,0.8140000000000001,102.899,4
Pop,2PX6WAoHC307PEUBMkWkE3,69,0.634,0.305,6,-10.262,0.0394,0.873,0.0,0.0968,0.222,113.969,4
Pop,5nNTGNbxS30PX6sZpYh9hJ,59,0.426,0.22399999999999998,6,-8.683,0.0391,0.948,0.0,0.11199999999999999,0.39899999999999997,85.728,5
Pop,50RoQj3Bpff9kHJS844dAT,59,0.69,0.774,0,-6.28,0.0299,0.016,0.0,0.17,0.51,117.01100000000001,4
Pop,495O1Affo7AurEPQcvcr18,59,0.7509999999999999,0.818,7,-4.601,0.055,0.146,0.0,0.687,0.635,129.965,4
Pop,2EWpa5XnAuSn0sIkSSIhYk,74,0.6509999999999999,0.716,0,-6.516,0.0258,0.13,0.0616,0.125,0.732,101.05,4
Pop,4pkZNPC6yeMnQABwkTmsR6,53,0.551,0.794,4,-4.863,0.10400000000000001,0.00119,0.0,0.11199999999999999,0.34,135.947,4
Pop,76798uYU1DhBRVWxSo1bhY,57,0.687,0.8859999999999999,7,-8.219,0.0485,0.38,0.00646,0.0702,0.45799999999999996,112.073,4
Pop,3dxLZKF0Y1hcEHt5uJm9DM,0,0.419,0.284,2,-13.793,0.0291,0.147,0.157,0.0972,0.146,105.088,4
Pop,5XPSElbh3y0S1Jl0ggpwQr,57,0.594,0.433,1,-7.347,0.0334,0.0402,0.0,0.10400000000000001,0.214,128.918,4
Pop,5OdtwysZszMXcujVwscqeo,55,0.517,0.308,1,-11.489,0.0604,0.73,2.8999999999999997e-05,0.0963,0.156,143.789,4
Pop,7rMTLPej6tXQ6TQdLVSzTD,57,0.5489999999999999,0.932,8,-4.11,0.34299999999999997,0.0127,0.0,0.34700000000000003,0.782,82.439,4
Pop,6ol4ZSifr7r3Lb2a9L5ZAB,61,0.7809999999999999,0.599,7,-6.501,0.0436,0.0109,1e-06,0.109,0.59,120.053,4
Pop,3BymzRCyTpah2tLfjXuMok,59,0.43700000000000006,0.726,8,-3.705,0.0386,0.156,0.000492,0.156,0.141,137.93,4
Pop,4RJ6ZuWUlOSkBI8mOQkGR0,5,0.5770000000000001,0.82,0,-5.4910000000000005,0.0365,0.18100000000000002,9e-06,0.165,0.75,141.61,4
Pop,2Uqj89ZLd69pWBXBXB100k,0,0.34600000000000003,0.945,7,-5.372999999999999,0.139,0.0238,8.2e-05,0.763,0.311,135.69,4
Pop,4rmPQGwcLQjCoFq5NrTA0D,39,0.853,0.6809999999999999,0,-5.003,0.0888,0.00966,5.6999999999999996e-05,0.0233,0.937,115.00399999999999,4
Pop,6nbjZ2Jl8yjSZ964YDeRLy,17,0.222,0.431,9,-6.977,0.0356,0.547,0.0,0.731,0.196,174.042,4
Pop,4Gq6u5nfls4ACzcUewvATu,28,0.57,0.46399999999999997,7,-5.916,0.0385,0.767,0.0,0.113,0.647,121.969,4
Pop,5EYdTPdJD74r9EVZBztqGG,61,0.841,0.741,0,-6.222,0.0392,0.00474,0.0121,0.0911,0.971,122.984,4
Pop,2S2od3hT7ceytw7d1pTRuE,76,0.664,0.738,9,-4.095,0.0338,0.188,5.7999999999999994e-05,0.135,0.203,119.973,4
Pop,0TNXILAGuF49nsIyylBACS,29,0.557,0.665,8,-5.021,0.109,0.052000000000000005,0.0,0.163,0.7909999999999999,96.214,4
Pop,1CuzzAbJ4q28V5JOLCzQVp,53,0.605,0.795,11,-6.086,0.0712,0.0015300000000000001,0.0,0.207,0.26,139.89600000000002,4
Pop,6lV2MSQmRIkycDScNtrBXO,77,0.66,0.867,6,-4.285,0.11599999999999999,0.11,0.0,0.0368,0.376,93.03299999999999,4
Pop,3qU4w55KUa3jKFxT3xXqLu,62,0.768,0.654,1,-6.084,0.0545,0.0341,9e-06,0.10099999999999999,0.746,146.048,4
Pop,1kYwPA6nQk0qGUeGi6Ccsi,34,0.7759999999999999,0.836,6,-6.984,0.0541,0.608,0.00075,0.22,0.9620000000000001,133.52100000000002,4
Pop,6e8Ou0wiqAzIpWb2eSxll8,70,0.877,0.534,1,-6.18,0.151,0.0339,1.7e-05,0.0441,0.895,108.171,4
Pop,1Dxe0E1KXFpVCDnGZd38QS,55,0.903,0.516,11,-6.67,0.121,0.431,0.0,0.442,0.622,100.083,4
Pop,7e4Pftu2tzDeY0W0690OKQ,63,0.42700000000000005,0.22899999999999998,4,-11.564,0.0364,0.935,7.000000000000001e-06,0.0958,0.222,125.195,5
Pop,5xcsnZOeoLJkgFz3uVNc7h,64,0.611,0.496,0,-5.638999999999999,0.0327,0.56,0.0,0.0884,0.491,113.94,4
Pop,5ak3ZwyjRdwABZQfovFcZG,53,0.68,0.332,2,-12.581,0.0297,0.764,0.0,0.12,0.313,114.936,4
Pop,6oNZ0WxqptE7V0qpjtyJ4a,75,0.294,0.6970000000000001,6,-6.029,0.128,0.0398,0.00011,0.136,0.17300000000000001,160.566,4
Pop,6bOFuQmZdmvre9pwOsuTzd,19,0.43700000000000006,0.878,10,-3.8760000000000003,0.396,0.188,0.0,0.35100000000000003,0.609,79.47399999999999,4
Pop,3cHyrEgdyYRjgJKSOiOtcS,77,0.581,0.963,11,-4.087,0.0981,0.0295,0.0,0.139,0.792,129.99200000000002,4
Pop,2prLqQkp2ch4Rj8dMPRIVx,0,0.595,0.764,5,-5.78,0.045,0.0628,0.0,0.177,0.88,186.91,4
Pop,3Mjer7nERC4u3tkkSopwLp,45,0.564,0.564,9,-4.8389999999999995,0.0427,0.1,0.0,0.085,0.294,132.80700000000002,4
Pop,1Oe3Qp3ZnVPV2vpp5VdXKb,17,0.461,0.47700000000000004,3,-9.142000000000001,0.0384,0.0241,0.0,0.0713,0.376,124.006,3
Pop,4yMoRDq0mtu2QfTiAsOaP5,12,0.752,0.794,7,-5.74,0.0589,0.004079999999999999,0.0,0.0513,0.7559999999999999,99.96600000000001,4
Pop,1yM90Jy5CQWJFJcRYcuhaT,32,0.6659999999999999,0.501,1,-11.924000000000001,0.0289,0.0501,0.000384,0.0389,0.596,130.707,4
Pop,3bidbhpOYeV4knp8AIu8Xn,84,0.6409999999999999,0.922,2,-4.457,0.0786,0.0291,0.0,0.0862,0.85,146.078,4
Pop,7mldq42yDuxiUNn08nvzHO,87,0.731,0.469,5,-7.226,0.0326,0.46299999999999997,1e-06,0.10300000000000001,0.618,98.963,4
Pop,2y3CkFDaDsmggXEMbiAk6i,17,0.615,0.597,5,-6.3420000000000005,0.03,0.0331,1e-06,0.0853,0.805,77.032,4
Pop,6KzmtxSB9xie30mcQlZ6wD,2,0.515,0.865,11,-3.236,0.0332,0.16399999999999998,0.0,0.187,0.252,81.895,4
Pop,3WTUNLFtzWaDwfFfZJZ9d8,70,0.513,0.5539999999999999,3,-5.638,0.0372,0.488,0.000259,0.111,0.715,175.958,4
Pop,1DfqZ0CTKNg5Pb7mxwTYH8,0,0.8220000000000001,0.7979999999999999,0,-4.477,0.0554,0.0851,8.4e-05,0.579,0.9229999999999999,117.98299999999999,3
Pop,10epFYqO8dugWGqiuv8A2v,0,0.6609999999999999,0.8740000000000001,5,-3.8930000000000002,0.0433,0.0036799999999999997,0.0305,0.14400000000000002,0.8909999999999999,160.02700000000002,4
Pop,6V8wl8KpfMXivgcO0s9P9h,55,0.434,0.387,1,-8.991,0.032,0.161,0.0,0.141,0.24,136.62,4
Pop,0oQWWsxI3sc0ocO5niQGV4,63,0.6940000000000001,0.47600000000000003,1,-6.98,0.297,0.34299999999999997,0.0,0.11900000000000001,0.5489999999999999,114.939,4
Pop,1est72o2prNA80flC5ncoN,51,0.574,0.37200000000000005,10,-8.57,0.264,0.8490000000000001,0.0,0.152,0.609,99.713,5
Pop,1Je1IMUlBXcx1Fz0WE7oPT,80,0.768,0.8640000000000001,11,-6.145,0.0324,0.10099999999999999,0.0,0.162,0.8759999999999999,110.008,4
Pop,4HxFgGOkdeOskzwyTxC5fn,4,0.56,0.593,8,-5.415,0.0418,0.449,3e-06,0.124,0.696,168.067,4
Pop,6dg4jncA9hbthBGFVo2djw,50,0.695,0.878,1,-3.429,0.0441,0.153,0.0,0.0764,0.97,162.898,4
Pop,1ipE3bBLWeLkIvxWUaxpSu,50,0.41200000000000003,0.619,7,-6.39,0.0725,0.0868,3e-06,0.4,0.23399999999999999,95.977,4
Pop,4DDgVahgRnITUk6Wnu5FWR,40,0.556,0.9,0,-6.11,0.09699999999999999,0.12300000000000001,0.0,0.5710000000000001,0.804,126.686,4
Pop,6aLmvz0CPeCNHCXK2H5QIC,60,0.605,0.605,0,-7.722,0.0837,0.312,0.00511,0.0601,0.419,147.736,4
Pop,5Muvh0ooAJkSgBylFyI3su,53,0.405,0.9440000000000001,4,-8.472999999999999,0.249,0.527,0.0,0.214,0.72,192.14700000000002,4
Pop,3giKzSRMVnu5tX82sEEqSv,59,0.391,0.125,7,-8.464,0.0292,0.9209999999999999,5e-06,0.0993,0.131,95.04899999999999,4
Pop,6SsP9PE7JT83QZA8kEYHVV,51,0.657,0.552,6,-11.77,0.0255,0.0424,0.039,0.106,0.7659999999999999,128.494,4
Pop,3gWu8y0TKCIdy2mpTqVnTl,74,0.6559999999999999,0.716,5,-5.676,0.133,0.32,0.0,0.175,0.45299999999999996,148.077,4
Pop,0ifSeVGUr7py5GggttDhXw,72,0.8109999999999999,0.879,9,-3.7239999999999998,0.0514,0.0476,2e-06,0.109,0.9620000000000001,134.064,4
Pop,3BxzQaXrfoWo1lYLZjJqyD,44,0.5720000000000001,0.319,4,-6.206,0.0685,0.963,0.0,0.161,0.365,110.92200000000001,4
Pop,5CMccjYRurNhK3qt71BFmz,61,0.49700000000000005,0.504,1,-5.127000000000001,0.10800000000000001,0.8490000000000001,0.0,0.16,0.519,78.288,4
Pop,42SYMWISn7xUpTNPLw9V5E,27,0.746,0.9109999999999999,6,-7.931,0.0633,0.0061200000000000004,0.8440000000000001,0.0464,0.7609999999999999,132.608,4
Pop,4CXvNVHb0Mds2NXB4u3U7t,61,0.649,0.6729999999999999,9,-7.746,0.0473,0.0214,0.000117,0.124,0.524,101.05,4
Pop,7m9OqQk4RVRkw9JJdeAw96,97,0.872,0.391,0,-9.144,0.242,0.469,4e-06,0.297,0.43700000000000006,134.02100000000002,4
Pop,2VjtYe7gpfUi2OkGxR2O2z,93,0.767,0.6709999999999999,9,-6.416,0.142,0.21,1.1e-05,0.129,0.474,128.072,4
Pop,2rfv7EIuG4ToxDMUgZisyz,59,0.64,0.45399999999999996,1,-7.696000000000001,0.0425,0.799,5e-06,0.16399999999999998,0.20800000000000002,139.885,4
Pop,45zeXTXHyVhZ2zkYXTs5jM,7,0.7340000000000001,0.622,5,-4.971,0.0338,0.653,2.1e-05,0.11800000000000001,0.924,112.01799999999999,4
Pop,6EwlLu39JZTDTJnnjFe07g,31,0.493,0.534,2,-11.917,0.028999999999999998,0.0021100000000000003,0.00082,0.192,0.637,140.006,4
Pop,6M7bXLGi2e3QKHLwZTTmEN,55,0.5429999999999999,0.74,7,-2.8739999999999997,0.0325,0.00798,0.000932,0.28300000000000003,0.39899999999999997,89.869,4
Pop,7oAraczbemGSNWqnbkU87R,91,0.515,0.37799999999999995,5,-8.264,0.065,0.618,0.0,0.172,0.536,91.883,4
Pop,7ttUozqP4CiEWFcsg1UxuF,63,0.688,0.8490000000000001,7,-4.381,0.0551,0.106,0.0,0.0439,0.76,88.006,4
Pop,5V0CRoCDeDpGTXZGWPTk3D,59,0.741,0.11699999999999999,7,-12.427,0.049,0.9309999999999999,0.000164,0.175,0.349,124.087,4
Pop,19YKR4OwDzWqEy527SnaCa,20,0.6629999999999999,0.907,5,-3.0039999999999996,0.0322,0.00065,0.0,0.13,0.909,126.051,4
Pop,3cySlItpiPiIAzU3NyHCJf,63,0.66,0.7979999999999999,1,-5.3260000000000005,0.162,0.0226,2.2e-05,0.10300000000000001,0.611,103.022,4
Pop,4Gx4trpKEbcJy6JarDuNvR,49,0.78,0.82,7,-4.879,0.138,0.389,0.0,0.217,0.594,127.059,4
Pop,218M8S0If9xiB6lsiiX2Kc,5,0.955,0.735,9,-9.037,0.0447,0.0489,0.8440000000000001,0.11800000000000001,0.96,122.311,4
Pop,6jIFjFLu7OtUJeo6B92r4D,40,0.8909999999999999,0.649,9,-6.476,0.068,0.16899999999999998,0.0289,0.057999999999999996,0.755,111.98899999999999,4
Pop,43eBgYRTmu5BJnCJDBU5Hb,61,0.544,0.873,9,-7.425,0.0525,0.0415,1.8e-05,0.0925,0.685,140.90200000000002,4
Pop,6UaRii9AH6Zss9xNMEQ2M9,78,0.746,0.922,10,-5.013999999999999,0.23600000000000002,0.24600000000000002,0.0,0.515,0.617,86.961,4
Pop,0tKcYR2II1VCQWT79i5NrW,95,0.6,0.81,0,-4.749,0.0479,0.00683,0.21,0.155,0.252,167.88,4
Pop,6FE2iI43OZnszFLuLtvvmg,77,0.72,0.7909999999999999,1,-4.689,0.124,0.0384,0.0,0.157,0.767,102.071,4
Pop,2OuyrNR5KXgqqXjYN2CB4b,51,0.5660000000000001,0.42200000000000004,10,-10.353,0.0286,0.924,0.0285,0.114,0.301,107.931,4
Pop,4OT4AvPAq1o0rscVNdC20X,20,0.754,0.449,4,-14.013,0.0615,0.7240000000000001,0.0,0.162,0.972,82.751,4
Pop,717TY4sfgKQm4kFbYQIzgo,63,0.774,0.847,5,-3.925,0.121,0.0279,0.0183,0.24100000000000002,0.9279999999999999,143.011,4
Pop,4UuHWIkAWnN176A2rx7YFB,72,0.607,0.878,4,-4.422,0.0665,0.000246,0.0,0.337,0.852,119.955,4
Pop,1ynmMEK1fkyiZ6Z6F3ThEt,70,0.653,0.677,0,-12.244000000000002,0.0396,0.249,0.0,0.40299999999999997,0.878,114.37,4
Pop,3H3uzC93i5XXChUev0wHI8,40,0.7240000000000001,0.66,11,-8.046,0.0787,0.0953,6e-06,0.11800000000000001,0.731,108.19,4
Pop,1xOIge04mz7Tj1KOPKoqTq,2,0.528,0.9079999999999999,2,-5.609,0.0608,0.004379999999999999,0.000524,0.335,0.493,121.491,4
Pop,6RWaeePOtZROiS2kyQhMs3,78,0.72,0.649,8,-6.886,0.0354,0.271,0.0,0.335,0.5720000000000001,102.042,4
Pop,7BveOHNCRW3FqnAtA2Gnb0,45,0.563,0.603,7,-8.06,0.0299,0.0208,4.4e-05,0.16899999999999998,0.35600000000000004,94.58200000000001,4
Pop,7t7cCejdvIQUGLIwtBWana,7,0.583,0.614,5,-10.312000000000001,0.0643,0.16,0.23399999999999999,0.109,0.46399999999999997,80.747,4
Pop,2SUpC3UgKwLVOS2FtZif9N,67,0.45299999999999996,0.7879999999999999,7,-5.712000000000001,0.0326,0.00283,0.00011899999999999999,0.441,0.7929999999999999,126.73700000000001,4
Pop,7cM9Kqto11iJpY2RwgVJSq,67,0.812,0.47200000000000003,1,-6.806,0.0603,0.26,0.0,0.285,0.457,92.95100000000001,4
Pop,0afhq8XCExXpqazXczTSve,91,0.624,0.8759999999999999,9,-3.3739999999999997,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943,4
Pop,0JEhzXDgrRJmZFGqQ4U2ME,21,0.331,0.262,11,-8.615,0.0307,0.9,7.000000000000001e-06,0.10400000000000001,0.201,129.674,4
Pop,5Z3GHaZ6ec9bsiI5BenrbY,97,0.7979999999999999,0.539,1,-6.351,0.0421,0.19899999999999998,1.7e-05,0.165,0.41,136.94899999999998,4
Pop,191w0Z04ktB8QjlRLSqmNq,46,0.679,0.42200000000000004,8,-10.088,0.032,0.0965,0.0369,0.059000000000000004,0.503,90.022,4
Pop,7zVCrzzEJU7u24sbJPXA5W,84,0.612,0.799,10,-4.603,0.0275,0.00898,0.0,0.172,0.675,125.976,4
Pop,7dOZxMY4U4YZ3eFwOTABXK,46,0.49700000000000005,0.7040000000000001,0,-12.056,0.0346,0.0133,0.000394,0.371,0.5770000000000001,164.679,4
Pop,5GT8b1dFaOWFF5twsmSOYx,73,0.595,0.608,5,-5.303,0.0373,0.358,0.0,0.0843,0.451,60.878,4
Pop,5xTtaWoae3wi06K5WfVUUH,75,0.653,0.799,7,-5.359,0.163,0.0577,0.0,0.221,0.945,160.017,4
Pop,5SE57ljOIUJ1ybL9U6CuBH,91,0.598,0.775,1,-4.035,0.0545,0.022000000000000002,0.0,0.0677,0.687,129.819,4
Pop,1qRhvlCXiB8JsNM6uP27Km,33,0.589,0.6940000000000001,10,-4.39,0.0258,0.292,0.0,0.0471,0.815,175.987,4
Pop,77ooNJiX7Gh8KdJTBYKSiP,50,0.7140000000000001,0.28300000000000003,6,-16.735,0.247,0.33299999999999996,4e-06,0.11800000000000001,0.904,108.76899999999999,4
Pop,7eHNQH8gKPCcthPIJ4IMBT,0,0.6859999999999999,0.46399999999999997,0,-9.78,0.0281,0.369,0.0888,0.111,0.63,144.54399999999998,4
Pop,7tOwlsbz3lmbEjxmury4qZ,69,0.7120000000000001,0.321,9,-7.735,0.034,0.8540000000000001,0.0,0.121,0.22399999999999998,118.045,4
Pop,77dwRzKegOkVtlHajKnDCb,73,0.64,0.728,6,-4.07,0.034,0.0011099999999999999,0.0,0.084,0.282,125.96600000000001,4
Pop,7lFcxnP041o1Yn5Yi7hLWI,51,0.909,0.735,6,-2.905,0.0375,0.19899999999999998,0.00022,0.038,0.7809999999999999,110.03299999999999,4
Pop,2rAiOIaw3YNXTWeh0Jpvvk,1,0.337,0.7909999999999999,0,-7.8260000000000005,0.0642,0.147,0.9520000000000001,0.09699999999999999,0.22899999999999998,173.899,3
Pop,1tVzVPIcCFz5QUMGLPHJEc,52,0.5710000000000001,0.507,8,-9.085,0.0531,0.125,0.0,0.669,0.619,143.195,4
Pop,32IpXBKVD4ED5jIy9o9Uvs,42,0.763,0.615,9,-9.026,0.0483,0.225,0.0,0.10300000000000001,0.8,120.01799999999999,4
Pop,7KhrxbRmgecCVcwYyyHdRY,62,0.6990000000000001,0.27399999999999997,6,-10.999,0.0409,0.914,0.00121,0.135,0.28300000000000003,118.07,4
Pop,0LIZRpR9k9DI6aL4Lo94fe,1,0.6970000000000001,0.879,2,-3.279,0.0653,0.0224,0.0,0.08900000000000001,0.8320000000000001,114.985,4
Pop,5q1CMrZQ9LIjjzOoYlz0Fo,43,0.691,0.581,1,-9.671,0.037000000000000005,0.504,0.0,0.244,0.7509999999999999,129.972,4
Pop,0aIcKuGEu9NrI4r07KyJRc,69,0.6890000000000001,0.239,2,-8.686,0.0272,0.898,0.0,0.131,0.28800000000000003,106.258,4
Pop,3z0PUQMeHlnZFAWyjbFrtm,31,0.523,0.552,5,-16.095,0.0313,0.374,0.938,0.135,0.314,108.986,4
Pop,4xBmdY8IqVypz6M63YdiBN,17,0.358,0.807,1,-3.75,0.14,0.588,0.0,0.82,0.485,79.069,4
Pop,3yVnBKYkQR2LFEhL1htZ2G,57,0.583,0.902,7,-4.284,0.10400000000000001,0.0662,1.7e-05,0.5760000000000001,0.5870000000000001,105.992,4
Pop,2RSOzvKUnfDDrb2nQPfpQU,58,0.8140000000000001,0.955,1,-5.905,0.0377,0.0146,0.28300000000000003,0.218,0.963,129.99200000000002,4
Pop,4dv9r8oaPtgW7bhEuhFvNr,19,0.654,0.6609999999999999,5,-7.4479999999999995,0.0384,0.0704,0.115,0.434,0.278,104.898,4
Pop,01BvT9GPtThEzcMxkptkgN,68,0.7070000000000001,0.813,11,-4.515,0.0571,0.0863,0.0,0.168,0.7090000000000001,124.921,4
Pop,4vxA3aI7l73i0Hi819OQhH,71,0.6859999999999999,0.475,4,-5.572,0.0748,0.619,0.0,0.501,0.742,86.353,4
Pop,57zEbGuOa9Skogmm0WdOzM,71,0.9309999999999999,0.306,8,-9.979,0.45299999999999996,0.0128,9e-06,0.0708,0.445,140.039,4
Pop,7aF09WaavZAmAWuUeYxlYD,90,0.593,0.868,1,-3.573,0.295,0.183,0.0,0.365,0.475,104.988,4
Pop,7ks6AZmFcm3Y6PGGxGSmlB,69,0.6659999999999999,0.8759999999999999,3,-3.0780000000000003,0.0414,0.055,0.0,0.259,0.542,129.884,4
Pop,68y6OIiE1nDdI1MLQdJNh8,66,0.6829999999999999,0.687,6,-5.832999999999999,0.0274,0.24,0.0,0.131,0.486,99.035,4
Pop,5Gu0PDLN4YJeW75PpBSg9p,84,0.667,0.726,8,-4.172,0.054000000000000006,0.032,0.0,0.0745,0.77,103.001,4
Pop,2goLsvvODILDzeeiT4dAoR,73,0.652,0.917,6,-6.72,0.0548,0.0082,0.0,0.0509,0.451,132.975,4
Pop,3P5YMCerK9PIDR8qHdQmdH,60,0.5720000000000001,0.276,11,-10.592,0.0273,0.792,0.0,0.111,0.292,77.936,4
Pop,0lsbbaa7nj7LtUXVdk0BQe,74,0.505,0.522,9,-7.586,0.39,0.691,3e-06,0.111,0.382,172.05900000000003,4
Pop,2QCndYqRherBtKjBpyySC6,68,0.6509999999999999,0.568,5,-6.774,0.0275,0.282,0.0,0.0862,0.799,93.006,4
Pop,48uTvshOnvpT2Z4WsoxihS,0,0.45899999999999996,0.7020000000000001,9,-9.255,0.07,0.00655,1.9e-05,0.11,0.6629999999999999,148.161,4
Pop,3nnXAqJVpdiwYKAXFBpnlG,68,0.684,0.5429999999999999,3,-5.579,0.0281,0.365,2e-06,0.113,0.373,140.996,4
Pop,2UpFox08IH0MzS7Q3iklBL,68,0.725,0.161,4,-12.642000000000001,0.0391,0.95,4.8e-05,0.11199999999999999,0.0893,112.054,4
Pop,1Shz7ObjzJlIEn24sXu5JK,40,0.721,0.589,7,-7.671,0.0284,0.0392,0.73,0.0949,0.779,118.772,4
Pop,2txZKGnh75sFb3FFnuwjgF,35,0.6559999999999999,0.731,2,-5.315,0.0876,0.451,2e-06,0.0811,0.645,144.005,3
Pop,0LSu7VxXumuxAKzfLErzD1,36,0.48100000000000004,0.65,8,-5.044,0.031,0.024,0.0086,0.11,0.124,88.079,4
Pop,6xwuCb6zjLz6S8of1HTxpz,31,0.376,0.371,7,-6.58,0.0365,0.816,0.0,0.337,0.39799999999999996,90.514,4
Pop,5JAV6zTeezAuQRyGP9nRWd,4,0.519,0.536,11,-6.471,0.0806,0.24100000000000002,0.00011,0.114,0.297,124.042,4
Pop,3l8R5cWibB5PQHRiNrWwLu,16,0.542,0.8640000000000001,4,-2.325,0.0432,0.0168,0.341,0.191,0.561,73.487,4
Pop,1NarGDteHRuDA9OfGyQ2MG,58,0.624,0.28,2,-10.415,0.028999999999999998,0.861,2e-06,0.11599999999999999,0.272,105.087,4
Pop,6rjnRocdCULjLF61x2NR5e,65,0.473,0.604,7,-4.034,0.0337,0.038,0.0,0.10300000000000001,0.267,123.85700000000001,4
